Effect,Dx_desc,chapter,outcome,OddsRatioEst,LowerCL,UpperCL,impute_flag
PDx_K65toK67,Diseases of peritoneum,Chp11_PDx,EMOTCategory_Num,1.0579338,0.2768535,3.8594556,1
PDx_K55toK63,Other diseases of intestines,Chp11_PDx,EMOTCategory_Num,1.1121264,0.8270262,1.4679126,1
PDx_K50toK52,Noninfective enteritis and colitis,Chp11_PDx,EMOTCategory_Num,0.966042,0.4535685,1.8661104,1
PDx_K40toK46,Hernia,Chp11_PDx,EMOTCategory_Num,1.2028401,0.989604,1.449063,1
PDx_K35toK38,Diseases of appendix,Chp11_PDx,EMOTCategory_Num,0.954261,0.6432426,1.3689522,1
PDx_K20toK31,"Diseases of oesophagus, stomach and duodenum",Chp11_PDx,EMOTCategory_Num,1.4090076,1.0614681,1.8366579,1
PDx_K00toK14,"Diseases of oral cavity, salivary glands and jaws",Chp11_PDx,EMOTCategory_Num,1.237005,1.1062359,1.3795551,1
PDx_J95toJ99,Other diseases of the respiratory system,Chp10_PDx,EMOTCategory_Num,0.8977122,0.5843376,1.3218282,1
PDx_J90toJ94,Other diseases of pleura,Chp10_PDx,EMOTCategory_Num,0.94248,0.2580039,3.227994,1
PDx_J85toJ86,Suppurative and necrotic conditions of lower respiratory tract,Chp10_PDx,EMOTCategory_Num,1.4985432,0.4146912,5.0799672,1
PDx_J80toJ84,Other respiratory diseases principally affecting the interstitium,Chp10_PDx,EMOTCategory_Num,1.9898109,0.5855157,6.3676305,1
PDx_J60toJ70,Lung diseases due to external agents,Chp10_PDx,EMOTCategory_Num,1.5715854,0.5006925,4.4072721,1
PDx_J40toJ47,Chronic lower respiratory diseases,Chp10_PDx,EMOTCategory_Num,1.1345103,1.0214127,1.2582108,1
PDx_J30toJ39,Other diseases of upper respiratory tract,Chp10_PDx,EMOTCategory_Num,1.1003454,0.9978507,1.2099087,1
PDx_J20toJ22,Other acute lower respiratory infections,Chp10_PDx,EMOTCategory_Num,1.3065129,1.1851686,1.4384601,1
PDx_J10toJ18,Influenza and pneumonia,Chp10_PDx,EMOTCategory_Num,1.1934153,1.0402623,1.3630617,1
PDx_J00toJ06,Acute upper respiratory infections,Chp10_PDx,EMOTCategory_Num,1.2582108,1.1462913,1.3795551,1
PDx_I95toI99,Other and unspecified disorders of the circulatory system,Chp09_PDx,EMOTCategory_Num,1.5845445,0.4288284,5.5594539,1
PDx_I80toI89,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",Chp09_PDx,EMOTCategory_Num,1.2593889,0.8282043,1.8472608,1
PDx_I70toI79,"Diseases of arteries, arterioles and capillaries",Chp09_PDx,EMOTCategory_Num,1.6045722,0.506583,4.5521784,1
PDx_I60toI69,Cerebrovascular diseases,Chp09_PDx,EMOTCategory_Num,1.0779615,0.3322242,3.1290336,1
PDx_I30toI52,Other forms of heart disease,Chp09_PDx,EMOTCategory_Num,0.8588349,0.3157308,2.0581407,1
PDx_I26toI28,Pulmonary heart disease and diseases of pulmonary circulation,Chp09_PDx,EMOTCategory_Num,1.7506566,0.4559247,6.5820447,1
PDx_I10toI15,Hypertensive diseases,Chp09_PDx,EMOTCategory_Num,0.7822584,0.2285514,2.426886,1
PDx_I00toI02,Acute rheumatic fever,Chp09_PDx,EMOTCategory_Num,1.1580723,0.2921688,4.5521784,1
PDx_H90toH95,Other disorders of ear,Chp08_PDx,EMOTCategory_Num,1.6634772,1.0449747,2.5458741,1
PDx_H80toH83,Diseases of inner ear,Chp08_PDx,EMOTCategory_Num,1.2452517,0.3675672,3.7828791,1
PDx_H65toH75,Diseases of middle ear and mastoid,Chp08_PDx,EMOTCategory_Num,1.4172543,1.2747042,1.5704073,1
PDx_H60toH62,Diseases of external ear,Chp08_PDx,EMOTCategory_Num,1.5032556,0.8376291,2.5376274,1
PDx_H55toH59,Other disorders of eye and adnexa,Chp07_PDx,EMOTCategory_Num,1.1203731,0.3864168,2.8898793,1
PDx_H53toH54,Visual disturbances and blindness,Chp07_PDx,EMOTCategory_Num,1.1674971,0.3522519,3.475395,1
PDx_H49toH52,"Disorders of ocular muscles, binocular movement, accommodation and refraction",Chp07_PDx,EMOTCategory_Num,1.437282,1.0060974,1.9968795,1
PDx_H46toH48,Disorders of optic nerve and visual pathways,Chp07_PDx,EMOTCategory_Num,1.4573097,0.4076226,4.8384567,1
PDx_H43toH45,Disorders of vitreous body and globe,Chp07_PDx,EMOTCategory_Num,1.3453902,0.3828825,4.441437,1
PDx_H40toH42,Glaucoma,Chp07_PDx,EMOTCategory_Num,0.9224523,0.2532915,3.1537737,1
PDx_H30toH36,Disorders of choroid and retina,Chp07_PDx,EMOTCategory_Num,0.9636858,0.2615382,3.3269544,1
PDx_H25toH28,Disorders of lens,Chp07_PDx,EMOTCategory_Num,1.4313915,0.4653495,3.9749094,1
PDx_H15toH22,"Disorders of sclera, cornea, iris and ciliary body",Chp07_PDx,EMOTCategory_Num,0.8329167,0.2756754,2.2372119,1
PDx_H10toH13,Disorders of conjunctiva,Chp07_PDx,EMOTCategory_Num,1.0273032,0.3970197,2.3644467,1
PDx_H00toH06,"Disorders of eyelid, lacrimal system and orbit",Chp07_PDx,EMOTCategory_Num,1.2641013,0.9036027,1.7235603,1
PDx_G90toG99,Other disorders of the nervous system,Chp06_PDx,EMOTCategory_Num,1.9733175,0.8859312,4.052664,1
PDx_G80toG83,Cerebral palsy and other paralytic syndromes,Chp06_PDx,EMOTCategory_Num,0.8458758,0.2415105,2.697849,1
PDx_G70toG73,Diseases of myoneural junction and muscle,Chp06_PDx,EMOTCategory_Num,1.0320156,0.2733192,3.6980559,1
PDx_G60toG64,Polyneuropathies and other disorders of the peripheral nervous system,Chp06_PDx,EMOTCategory_Num,1.0826739,0.3334023,3.1596642,1
PDx_G50toG59,"Nerve, nerve root and plexus disorders",Chp06_PDx,EMOTCategory_Num,0.8470539,0.2415105,2.7119862,1
PDx_G40toG47,Episodic and paroxysmal disorders,Chp06_PDx,EMOTCategory_Num,1.2476079,1.0791396,1.4337477,1
PDx_G20toG26,Extrapyramidal and movement disorders,Chp06_PDx,EMOTCategory_Num,1.5350643,0.5501727,3.8229345,1
PDx_G10toG13,Systemic atrophies primarily affecting the central nervous system,Chp06_PDx,EMOTCategory_Num,0.9142056,0.2521134,3.0795534,1
PDx_G00toG09,Inflammatory diseases of the central nervous system,Chp06_PDx,EMOTCategory_Num,0.8564787,0.3864168,1.7070669,1
PDx_F99toF99,Unspecified mental disorder,Chp05_PDx,EMOTCategory_Num,1.1392227,0.2886345,4.4166969,1
PDx_F90toF98,Behavioural and emotional disorders with onset usually occurring in childhood and adolescence,Chp05_PDx,EMOTCategory_Num,2.9593872,1.6776144,5.0022126,1
PDx_F80toF89,Disorders of psychological development,Chp05_PDx,EMOTCategory_Num,1.8307674,0.7292439,4.2364476,1
PDx_F70toF79,Mental retardation,Chp05_PDx,EMOTCategory_Num,1.696464,0.447678,6.2121213,1
PDx_F60toF69,Disorders of adult personality and behaviour,Chp05_PDx,EMOTCategory_Num,1.1651409,0.2921688,4.6051929,1
PDx_F50toF59,Behavioural syndromes associated with physiological disturbances and physical factors,Chp05_PDx,EMOTCategory_Num,1.4514192,0.9248085,2.1818412,1
PDx_F40toF48,"Neurotic, stress-related and somatoform disorders",Chp05_PDx,EMOTCategory_Num,1.2417174,0.412335,3.4117776,1
PDx_F30toF39,Mood [affective] disorders,Chp05_PDx,EMOTCategory_Num,1.0355499,0.2721411,3.7828791,1
PDx_F10toF19,Mental and behavioural disorders due to psychoactive substance use,Chp05_PDx,EMOTCategory_Num,1.5067899,0.4135131,5.2920252,1
PDx_F00toF09,"Organic, including symptomatic, mental disorders",Chp05_PDx,EMOTCategory_Num,1.0461528,0.2744973,3.7805229,1
PDx_E70toE89,Metabolic disorders,Chp04_PDx,EMOTCategory_Num,1.5975036,0.9848916,2.4810786,1
PDx_E65toE68,Obesity and other hyperalimentation,Chp04_PDx,EMOTCategory_Num,0.9177399,0.2532915,3.0665943,1
PDx_E50toE64,Other nutritional deficiencies,Chp04_PDx,EMOTCategory_Num,0.9625077,0.306306,2.697849,1
PDx_E40toE46,Malnutrition,Chp04_PDx,EMOTCategory_Num,1.6799706,0.4441437,6.1767783,1
PDx_E20toE35,Disorders of other endocrine glands,Chp04_PDx,EMOTCategory_Num,1.1321541,0.494802,2.3338161,1
PDx_E15toE16,Other disorders of glucose regulation and pancreatic internal secretion,Chp04_PDx,EMOTCategory_Num,0.8293824,0.3074841,1.9709613,1
PDx_E00toE07,Disorders of thyroid gland,Chp04_PDx,EMOTCategory_Num,2.1771288,0.6279273,7.0002702,1
PDx_D80toD89,Certain disorders involving the immune mechanism,Chp03_PDx,EMOTCategory_Num,1.1250855,0.2862783,4.3177365,1
PDx_D70toD77,Other diseases of blood and blood-forming organs,Chp03_PDx,EMOTCategory_Num,1.1297979,0.5266107,2.2407462,1
PDx_D65toD69,"Coagulation defects, purpura and other haemorrhagic conditions",Chp03_PDx,EMOTCategory_Num,1.2794166,0.7681212,2.026332,1
PDx_D60toD64,Aplastic and other anaemias,Chp03_PDx,EMOTCategory_Num,0.8706159,0.2851002,2.3538438,1
PDx_D55toD59,Haemolytic anaemias,Chp03_PDx,EMOTCategory_Num,0.8505882,0.2803878,2.2666644,1
PDx_D50toD53,Nutritional anaemias,Chp03_PDx,EMOTCategory_Num,1.1038797,0.3840606,2.7979875,1
PDx_D37toD48,Neoplasms of uncertain or unknown behaviour,Chp02_PDx,EMOTCategory_Num,0.9672201,0.341649,2.4516261,1
PDx_D10toD36,Benign neoplasms,Chp02_PDx,EMOTCategory_Num,1.0437966,0.7634088,1.3948704,1
PDx_D00toD09,In situ neoplasms,Chp02_PDx,EMOTCategory_Num,1.8001368,0.4653495,6.7481568,1
PDx_C81toC96,"Malignant neoplasms of lymphoid, haematopoietic and related tissue",Chp02_PDx,EMOTCategory_Num,0.6856542,0.2568258,1.6587648,1
PDx_C76toC80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Chp02_PDx,EMOTCategory_Num,1.9615365,0.5819814,6.1331886,1
PDx_C73toC75,Malignant neoplasms of thyroid and other endocrine glands,Chp02_PDx,EMOTCategory_Num,0.9683982,0.2603601,3.428271,1
PDx_C69toC72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Chp02_PDx,EMOTCategory_Num,1.7188479,0.5925843,4.5427536,1
PDx_C64toC68,Malignant neoplasms of urinary tract,Chp02_PDx,EMOTCategory_Num,1.0049193,0.3133746,2.9476062,1
PDx_C60toC63,Malignant neoplasms of male genital organs,Chp02_PDx,EMOTCategory_Num,1.1297979,0.2874564,4.3519014,1
PDx_C45toC49,Malignant neoplasms of mesothelial and soft tissue,Chp02_PDx,EMOTCategory_Num,1.2099087,0.3569643,3.7899477,1
PDx_C43toC44,Melanoma and other malignant neoplasms of skin,Chp02_PDx,EMOTCategory_Num,1.0261251,0.2721411,3.6697815,1
PDx_C40toC41,Malignant neoplasms of bone and articular cartilage,Chp02_PDx,EMOTCategory_Num,1.048509,0.2756754,3.817044,1
PDx_C30toC39,Malignant neoplasms of respiratory and intrathoracic organs,Chp02_PDx,EMOTCategory_Num,0.9613296,0.259182,3.3893937,1
PDx_C15toC26,Malignant neoplasms of digestive organs,Chp02_PDx,EMOTCategory_Num,1.048509,0.2744973,3.8358936,1
PDx_B99toB99,Other infectious diseases,Chp01_PDx,EMOTCategory_Num,0.9248085,0.2544696,3.0854439,1
PDx_B95toB97,"Bacterial, viral and other infectious agents",Chp01_PDx,EMOTCategory_Num,1.0296594,0.3640329,2.5623675,1
PDx_B85toB89,"Pediculosis, acariasis and other infestations",Chp01_PDx,EMOTCategory_Num,1.472625,0.612612,3.2374188,1
PDx_B65toB83,Helminthiases,Chp01_PDx,EMOTCategory_Num,0.8199576,0.23562,2.5882857,1
PDx_B50toB64,Protozoal diseases,Chp01_PDx,EMOTCategory_Num,1.1133045,0.2851002,4.2352695,1
PDx_B35toB49,Mycoses,Chp01_PDx,EMOTCategory_Num,0.9907821,0.3805263,2.3267475,1
PDx_B25toB34,Other viral diseases,Chp01_PDx,EMOTCategory_Num,1.1792781,1.0355499,1.3371435,1
PDx_B15toB19,Viral hepatitis,Chp01_PDx,EMOTCategory_Num,0.9271647,0.2544696,3.1361022,1
PDx_B00toB09,Viral infections characterised by skin and mucous membrane lesions,Chp01_PDx,EMOTCategory_Num,1.3018005,0.9790011,1.7011764,1
PDx_A90toA99,Arthropod-borne viral fevers and viral haemorrhagic fevers,Chp01_PDx,EMOTCategory_Num,1.0873863,0.2803878,4.0927194,1
PDx_A80toA89,Viral infections of the central nervous system,Chp01_PDx,EMOTCategory_Num,2.1700602,1.2688137,3.5343,1
PDx_A75toA79,Rickettsioses,Chp01_PDx,EMOTCategory_Num,1.0591119,0.2768535,3.8771271,1
PDx_A65toA69,Other spirochaetal diseases,Chp01_PDx,EMOTCategory_Num,1.0850301,0.2803878,4.0609107,1
PDx_A50toA64,Infections with a predominantly sexual mode of transmission,Chp01_PDx,EMOTCategory_Num,1.0284813,0.2721411,3.7357551,1
PDx_A30toA49,Other bacterial diseases,Chp01_PDx,EMOTCategory_Num,1.1781,0.8399853,1.6116408,1
PDx_A15toA19,Tuberculosis,Chp01_PDx,EMOTCategory_Num,1.095633,0.282744,4.1563368,1
PDx_A00toA09,Intestinal infectious diseases,Chp01_PDx,EMOTCategory_Num,1.2334707,1.1274417,1.3465683,1
PDx_T66toT78,Other and unspecified effects of external causes,Chp19_PDx,SOCCategory_Num,1.4207886,1.0673586,1.8566856,1
PDx_T51toT65,Toxic effects of substances chiefly nonmedicinal as to source,Chp19_PDx,SOCCategory_Num,1.0555776,0.6609141,1.6151751,1
PDx_T36toT50,"Poisoning by drugs, medicaments and biological substances",Chp19_PDx,SOCCategory_Num,2.0416473,1.5975036,2.5812171,1
PDx_T29toT31,Burns of multiple and unspecified body regions,Chp19_PDx,SOCCategory_Num,1.425501,0.400554,4.7771955,1
PDx_T26toT28,Burns of eye and internal organs,Chp19_PDx,SOCCategory_Num,1.5656949,0.4936239,4.5627813,1
PDx_T20toT25,"Burns of external body surface, specified by site",Chp19_PDx,SOCCategory_Num,1.5291738,1.2087306,1.9132344,1
PDx_T15toT19,Effects of foreign body entering through natural orifice,Chp19_PDx,SOCCategory_Num,1.6705458,1.3206501,2.0887713,1
PDx_T08toT14,"Injuries to unspecified part of trunk, limb or body region",Chp19_PDx,SOCCategory_Num,0.6349959,0.2462229,1.4431725,1
PDx_T00toT07,Injuries involving multiple body regions,Chp19_PDx,SOCCategory_Num,2.2313214,0.6349959,7.4208519,1
PDx_S90toS99,Injuries to the ankle and foot,Chp19_PDx,SOCCategory_Num,1.1981277,0.8564787,1.637559,1
PDx_S80toS89,Injuries to the knee and lower leg,Chp19_PDx,SOCCategory_Num,1.1651409,0.8388072,1.5821883,1
PDx_S70toS79,Injuries to the hip and thigh,Chp19_PDx,SOCCategory_Num,1.2923757,0.8611911,1.8802476,1
PDx_S60toS69,Injuries to the wrist and hand,Chp19_PDx,SOCCategory_Num,1.3124034,1.0708929,1.5951474,1
PDx_S50toS59,Injuries to the elbow and forearm,Chp19_PDx,SOCCategory_Num,1.1781,0.9990288,1.378377,1
PDx_S40toS49,Injuries to the shoulder and upper arm,Chp19_PDx,SOCCategory_Num,1.3088691,1.0508652,1.6116408,1
PDx_S30toS39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",Chp19_PDx,SOCCategory_Num,1.4584878,0.918918,2.2277871,1
PDx_S20toS29,Injuries to the thorax,Chp19_PDx,SOCCategory_Num,1.7294508,0.753984,3.6238356,1
PDx_S10toS19,Injuries to the neck,Chp19_PDx,SOCCategory_Num,1.0025631,0.4677057,1.9544679,1
PDx_S00toS09,Injuries to the head,Chp19_PDx,SOCCategory_Num,1.4655564,1.3029786,1.6434495,1
PDx_Q80toQ89,Other congenital malformations,Chp17_PDx,SOCCategory_Num,1.3230063,0.695079,2.3361723,1
PDx_Q65toQ79,Congenital malformations and deformations of the musculoskeletal system,Chp17_PDx,SOCCategory_Num,0.8588349,0.5171859,1.3512807,1
PDx_Q60toQ64,Congenital malformations of the urinary system,Chp17_PDx,SOCCategory_Num,0.977823,0.2638944,3.3941061,1
PDx_Q50toQ56,Congenital malformations of genital organs,Chp17_PDx,SOCCategory_Num,1.3913361,0.9177399,2.0416473,1
PDx_Q38toQ45,Other congenital malformations of the digestive system,Chp17_PDx,SOCCategory_Num,1.1568942,0.8941779,1.4738031,1
PDx_Q30toQ34,Congenital malformations of the respiratory system,Chp17_PDx,SOCCategory_Num,1.5480234,0.7999299,2.7885627,1
PDx_Q10toQ18,"Congenital malformations of eye, ear, face and neck",Chp17_PDx,SOCCategory_Num,1.0496871,0.7198191,1.4808717,1
PDx_P90toP96,Other disorders originating in the perinatal period,Chp16_PDx,SOCCategory_Num,1.4148981,0.7987518,2.3726934,1
PDx_P80toP83,Conditions involving the integument and temperature regulation of fetus and newborn,Chp16_PDx,SOCCategory_Num,0.8871093,0.4865553,1.5115023,1
PDx_P75toP78,Digestive system disorders of fetus and newborn,Chp16_PDx,SOCCategory_Num,1.6293123,0.435897,5.8575132,1
PDx_P70toP74,Transitory endocrine and metabolic disorders specific to fetus and newborn,Chp16_PDx,SOCCategory_Num,1.6293123,0.4370751,5.7715119,1
PDx_P50toP61,Haemorrhagic and haematological disorders of fetus and newborn,Chp16_PDx,SOCCategory_Num,1.9250154,0.5760909,5.9034591,1
PDx_P35toP39,Infections specific to the perinatal period,Chp16_PDx,SOCCategory_Num,0.977823,0.2627163,3.4577235,1
PDx_P20toP29,Respiratory and cardiovascular disorders specific to the perinatal period,Chp16_PDx,SOCCategory_Num,1.2417174,0.5348574,2.6071353,1
PDx_P10toP15,Birth trauma,Chp16_PDx,SOCCategory_Num,1.0814958,0.2803878,4.0326363,1
PDx_P05toP08,Disorders related to length of gestation and fetal growth,Chp16_PDx,SOCCategory_Num,1.0850301,0.2803878,4.0467735,1
PDx_P00toP04,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery",Chp16_PDx,SOCCategory_Num,1.0803177,0.2792097,4.0750479,1
PDx_N99toN99,Other disorders of genitourinary tract,Chp14_PDx,SOCCategory_Num,0.6821199,0.2085237,2.00277,1
PDx_N80toN98,Noninflammatory disorders of female genital tract,Chp14_PDx,SOCCategory_Num,0.7740117,0.2273733,2.3455971,1
PDx_N70toN77,Inflammatory diseases of female pelvic organs,Chp14_PDx,SOCCategory_Num,1.2099087,0.412335,3.1266774,1
PDx_N60toN64,Disorders of breast,Chp14_PDx,SOCCategory_Num,0.860013,0.2815659,2.3255694,1
PDx_N40toN51,Diseases of male genital organs,Chp14_PDx,SOCCategory_Num,1.2216897,1.0355499,1.4325696,1
PDx_N30toN39,Other diseases of urinary system,Chp14_PDx,SOCCategory_Num,1.2428955,1.0190565,1.5020775,1
PDx_N25toN29,Other disorders of kidney and ureter,Chp14_PDx,SOCCategory_Num,0.6997914,0.212058,2.0428254,1
PDx_N20toN23,Urolithiasis,Chp14_PDx,SOCCategory_Num,1.3253625,0.3817044,4.2246666,1
PDx_N17toN19,Renal failure,Chp14_PDx,SOCCategory_Num,1.013166,0.2697849,3.6073422,1
PDx_N10toN16,Renal tubulo-interstitial diseases,Chp14_PDx,SOCCategory_Num,1.2593889,0.7480935,2.0086605,1
PDx_N00toN08,Glomerular diseases,Chp14_PDx,SOCCategory_Num,0.6338178,0.2438667,1.4584878,1
PDx_M91toM94,Chondropathies,Chp13_PDx,SOCCategory_Num,1.2205116,0.4135131,3.2291721,1
PDx_M86toM90,Other osteopathies,Chp13_PDx,SOCCategory_Num,0.9224523,0.4523904,1.7176698,1
PDx_M80toM85,Disorders of bone density and structure,Chp13_PDx,SOCCategory_Num,1.3854456,0.5513508,3.1160745,1
PDx_M70toM79,Other soft tissue disorders,Chp13_PDx,SOCCategory_Num,1.095633,0.5925843,1.8943848,1
PDx_M65toM68,Disorders of synovium and tendon,Chp13_PDx,SOCCategory_Num,1.6811487,1.1757438,2.3420628,1
PDx_M60toM63,Disorders of muscles,Chp13_PDx,SOCCategory_Num,1.2287583,0.5595975,2.4528042,1
PDx_M50toM54,Other dorsopathies,Chp13_PDx,SOCCategory_Num,1.130976,0.4264722,2.7002052,1
PDx_M45toM49,Spondylopathies,Chp13_PDx,SOCCategory_Num,1.4278572,0.4677057,3.8830176,1
PDx_M40toM43,Deforming dorsopathies,Chp13_PDx,SOCCategory_Num,1.5173928,0.5972967,3.4435863,1
PDx_M20toM25,Other joint disorders,Chp13_PDx,SOCCategory_Num,1.343034,0.860013,2.0169072,1
PDx_M15toM19,Arthrosis,Chp13_PDx,SOCCategory_Num,1.1521818,0.2909907,4.5050544,1
PDx_M05toM14,Inflammatory polyarthropathies,Chp13_PDx,SOCCategory_Num,1.0237689,0.4512123,2.097018,1
PDx_M00toM03,Infectious arthropathies,Chp13_PDx,SOCCategory_Num,1.2205116,0.5831595,2.3338161,1
PDx_L80toL99,Other disorders of the skin and subcutaneous tissue,Chp12_PDx,SOCCategory_Num,1.8343017,1.2110868,2.6896023,1
PDx_L60toL75,Disorders of skin appendages,Chp12_PDx,SOCCategory_Num,1.0685367,0.553707,1.9038096,1
PDx_L55toL59,Radiation-related disorders of the skin and subcutaneous tissue,Chp12_PDx,SOCCategory_Num,0.9731106,0.306306,2.8144809,1
PDx_L50toL54,Urticaria and erythema,Chp12_PDx,SOCCategory_Num,1.2051963,0.7834365,1.7848215,1
PDx_L40toL45,Papulosquamous disorders,Chp12_PDx,SOCCategory_Num,2.5929981,0.9872478,6.2863416,1
PDx_L20toL30,Dermatitis and eczema,Chp12_PDx,SOCCategory_Num,1.2511422,0.8635473,1.7624376,1
PDx_L10toL14,Bullous disorders,Chp12_PDx,SOCCategory_Num,1.0449747,0.2744973,3.8300031,1
PDx_L00toL08,Infections of the skin and subcutaneous tissue,Chp12_PDx,SOCCategory_Num,1.4160762,1.2110868,1.6481619,1
PDx_K90toK93,Other diseases of the digestive system,Chp11_PDx,SOCCategory_Num,1.154538,0.7575183,1.6941078,1
PDx_K80toK87,"Disorders of gallbladder, biliary tract and pancreas",Chp11_PDx,SOCCategory_Num,0.9354114,0.3004155,2.5941762,1
PDx_K70toK77,Diseases of liver,Chp11_PDx,SOCCategory_Num,0.801108,0.2309076,2.544696,1
PDx_K65toK67,Diseases of peritoneum,Chp11_PDx,SOCCategory_Num,1.0402623,0.2744973,3.746358,1
PDx_K55toK63,Other diseases of intestines,Chp11_PDx,SOCCategory_Num,1.0155222,0.7634088,1.3277187,1
PDx_K50toK52,Noninfective enteritis and colitis,Chp11_PDx,SOCCategory_Num,0.9153837,0.447678,1.708245,1
PDx_K40toK46,Hernia,Chp11_PDx,SOCCategory_Num,1.1863467,0.9884259,1.41372,1
PDx_K35toK38,Diseases of appendix,Chp11_PDx,SOCCategory_Num,1.0708929,0.7516278,1.484406,1
PDx_K20toK31,"Diseases of oesophagus, stomach and duodenum",Chp11_PDx,SOCCategory_Num,1.3383216,1.0237689,1.7212041,1
PDx_K00toK14,"Diseases of oral cavity, salivary glands and jaws",Chp11_PDx,SOCCategory_Num,1.2558546,1.1356884,1.3854456,1
PDx_J95toJ99,Other diseases of the respiratory system,Chp10_PDx,SOCCategory_Num,0.9024246,0.6090777,1.2911976,1
PDx_J90toJ94,Other diseases of pleura,Chp10_PDx,SOCCategory_Num,1.3559931,0.3875949,4.4496837,1
PDx_J85toJ86,Suppurative and necrotic conditions of lower respiratory tract,Chp10_PDx,SOCCategory_Num,1.4148981,0.3993759,4.6393578,1
PDx_J80toJ84,Other respiratory diseases principally affecting the interstitium,Chp10_PDx,SOCCategory_Num,1.7730405,0.5372136,5.5170423,1
PDx_J60toJ70,Lung diseases due to external agents,Chp10_PDx,SOCCategory_Num,1.4196105,0.4641714,3.8865519,1
PDx_J40toJ47,Chronic lower respiratory diseases,Chp10_PDx,SOCCategory_Num,1.1510037,1.0461528,1.2641013,1
PDx_J30toJ39,Other diseases of upper respiratory tract,Chp10_PDx,SOCCategory_Num,1.1227293,1.0273032,1.225224,1
PDx_J20toJ22,Other acute lower respiratory infections,Chp10_PDx,SOCCategory_Num,1.3394997,1.2275802,1.4596659,1
